#node1	node2
P49862	P49913
P51946	Q13888
P08514	P55268
P06241	P29597
P61981	Q02241
Q15759	Q9UBI6
P06858	Q07954
P01243	Q9UM73
P11940	Q9UIV1
O96020	P49918
P03891	P51970
P49736	Q96HA7
Q8NEM7	Q96BN2
P01243	Q9Y262
Q9BPU9	Q9Y283
P22392	P25787
P58012	P78556
P04626	P78314
P29590	Q99607
O60832	Q99973
O00305	Q15172
P62979	Q13485
P62879	Q08462
O14529	P13569
P21802	Q9HCT0
P35222	Q92793
P61927	Q92901
P04406	Q99650
P05114	P16403
P61077	Q9UBS8
P04183	Q15910
P06899	Q9UPT9
P0DJD1	P55854
P51153	Q01968
Q15910	Q16254
P10321	Q13241
O95163	Q9UFN0
P61244	Q14582
Q07817	Q13625
P20042	P42574
P07900	Q13153
P28482	Q9UHA4
Q86YF9	Q9NQZ3
P04637	P13611
Q13242	Q8IX12
P51572	Q14164
P25101	P29992
P22681	Q04912
P01374	P36941
P06748	P61956
O75674	Q92575
P26373	Q8IW41
O95967	P0CG48
Q13387	Q8TAM1
P33778	Q96KK5
O14493	Q16625
O43426	Q12965
O00459	O00463
Q9UKV8	Q9Y230
Q76FK4	Q9HB90
Q8N392	Q9HBH0
P51946	Q92759
P06400	Q92966
P19174	Q13480
Q12972	Q9Y243
P28340	Q96S55
P56645	Q16526
P17252	P17612
P63146	Q6PD62
O43504	Q9H063
P18031	Q9H1D0
P01241	Q15691
Q6ZVK8	Q96CG3
P11021	Q13315
P63244	Q13123
O43557	P36941
Q15750	Q8WUK0
O75400	Q01081
P51991	Q16629
P42702	Q9UBD9
P10276	Q14686
P63165	Q9UBT2
P38405	Q8NGI7
P08648	P63261
P55211	Q9UKG1
P60709	Q99962
P16333	Q13796
P47804	Q92781
P67775	Q15759
Q99836	Q9NPH3
Q7L590	Q96ED9
Q12931	Q13573
O95402	P52435
P14921	P42224
P03372	P15291
Q502X0	Q92796
O75937	Q01081
P21673	Q9HBL7
O95863	Q13153
Q8WXE1	Q9Y6K9
P19438	P62993
O95433	Q96T58
O60282	P49841
Q9P2S5	Q9UBB4
Q12873	Q13332
P51955	Q96RY7
Q15475	Q15834
O00459	P50993
P01106	P08575
P40227	Q00005
P02794	Q9H0E2
P46781	P62277
O75251	P56556
P22607	Q92529
P01111	Q8TD86
P49736	Q13416
P18124	P35268
P35442	P56199
Q15139	Q8TAA9
O43663	P33981
P26368	Q05519
P78406	Q96EE3
O00463	Q9Y6K9
Q07817	Q8NEY8
P16333	P20231
P78406	Q9H4D5
P13501	P51686
P54646	Q7RTN6
P10276	P48552
P13497	Q9H2X0
Q6PCD5	Q96B02
P49411	P78396
P54727	Q16531
P62917	Q9UL18
O15151	Q13315
P62888	Q9Y3U8
P46109	Q13797
P08754	P63218
P49959	Q99708
P07437	Q99459
O43921	P43629
P31948	Q14164
P38919	Q9GZY0
P56746	Q8N6F1
O95782	P49757
P09958	Q9NR30
O60732	P49406
O00217	P03905
O95267	Q07889
P60568	P78552
P04440	Q9HCK4
P10586	P14923
P51681	Q96IZ7
Q9NQ66	Q9UBI6
P25705	P62993
P06756	Q9Y490
Q96G04	Q9NRG1
P51671	P51679
P36406	Q96HA1
Q9UD71	Q9Y243
P21246	Q15388
P10828	Q92769
O95985	P27694
P34981	P50148
P30154	Q16539
P55196	Q8WWI1
P53779	Q13387
P01243	Q8N5K1
O43921	Q15375
O75340	Q9Y5Z4
P49023	Q14155
P30876	Q13315
Q15018	Q9NXR7
O43707	Q8WWI1
P43364	Q9BSJ1
P04350	Q13546
P04083	P27694
O75150	Q9BSJ1
O75533	Q8TAD8
P40429	P61313
Q06432	Q16537
O00329	P09769
P01100	P05412
Q06413	Q9UKV0
P06241	Q8WWW8
O75694	Q8NFH5
P28562	P61024
Q13177	Q9Y2X7
P16499	Q13956
P41236	P98082
P16220	Q13535
P01106	P23634
P62304	P83369
P27694	Q14565
O76009	Q9ULA0
P54253	Q9H2G2
Q05397	Q08722
P06756	Q17RW2
O60383	Q9NRL3
P18146	Q7Z2X4
O60244	Q9P086
Q15654	Q9H5Z6
Q96HA8	Q99708
P01567	P23458
P05386	Q5T3J3
Q15369	Q8N668
P05556	Q13751
P18754	P60709
P62249	P62753
O15303	P04899
P51686	P55773
P05556	P08648
O43318	P27361
P17676	P19838
P35244	Q86WJ1
P49354	P52735
P83916	Q9Y232
Q07820	Q9UMX3
P01876	Q8ND90
P08138	P12034
O00193	Q8IY92
O00505	Q96DF8
Q16795	Q9Y6M9
P22607	Q99962
P61586	Q8WWN8
P07814	P41252
P16619	P46092
P62714	Q9BX67
O75182	P24385
P05408	Q9NRR5
P20333	Q13257
P26641	P29074
P48051	P63218
Q8NDV3	Q8WVM7
O15111	Q00653
Q15306	Q9H6S0
P40933	P48551
O14980	P98177
P49662	Q9P035
P56182	Q9NPI1
Q9HCU9	Q9UQL6
P31947	Q6DT37
P10828	Q86YW9
Q9NRX4	Q9UJW3
P10275	P12931
Q13868	Q9NPD3
O00233	P62333
P23771	Q06710
P14209	P62937
P19793	Q9NVC6
P51679	P78423
P20042	Q14194
P62280	P62857
O14974	P63104
P62875	P62877
Q15788	Q9H1R2
P61313	P62987
Q16891	Q9BRQ6
Q676U5	Q7Z6L1
Q13118	Q96BZ8
O15105	Q9UN79
P51812	Q9Y2Q3
P12004	Q9Y4K3
P13010	P45985
O00217	O95299
P13500	P51681
P15018	Q99650
P35637	Q15637
P08571	P49715
Q12974	Q15853
P08581	P52803
P55795	Q14683
P35354	Q04206
P29590	Q13547
P22301	Q08334
Q14CB8	Q9H4E5
P04637	P49459
O00255	P51610
P31269	Q9H7Z6
P26368	P52272
P08134	Q13177
P84243	Q12830
P99999	Q07812
Q13683	Q14031
P62312	P62316
P25098	P32302
P10415	P67775
406948	O15111
P01571	Q6UXL0
P23229	Q8IZC6
P68036	Q96EQ8
O76021	Q9NX58
P32121	P46092
P28482	Q06124
O60503	Q16566
P25942	Q92504
P63261	Q12933
Q13137	Q8N5R6
P00519	P08047
P35626	Q6IFH4
Q15746	Q96A32
Q16623	Q9P253
O95400	Q9Y2W2
P21860	P35222
P04264	Q15759
Q92730	Q9P2F6
P17931	Q6UVK1
P24522	P52564
Q13535	Q92541
Q01082	Q9UKE5
O14933	O95071
P84022	Q9NZH6
Q13243	Q15428
O76064	P61088
Q8TAU0	Q9UDV6
P67870	Q02543
Q13618	Q15843
P11387	Q08211
P30154	Q9Y243
Q7L0Q8	Q8N264
P24385	Q7L590
P25098	P25116
P15090	Q07869
P01106	P42566
Q92765	Q9NRX1
P07737	Q7Z5R6
P51617	Q99558
Q15653	Q9P2K8
A6NIT4	P40238
P06241	Q92664
Q13137	Q14966
P42566	Q9H2G2
Q9NQT4	Q9Y4Y9
Q96QK8	Q9Y4Z0
O14842	P29992
P11274	Q96RT1
P10275	Q00987
O94817	Q9H2U1
O43924	Q15382
P10586	Q92529
P01574	P17181
Q14627	Q9NPH9
P06239	Q6PIZ9
P62328	Q9BPY3
P01584	P17676
Q04637	Q13177
P63215	Q9UBY5
P08123	P51512
Q9NVV4	Q9UHD2
Q02750	Q07889
P42704	Q14164
P07900	Q13077
P31314	Q15172
P45983	Q96J02
P42766	P62888
P31749	Q06190
P42229	P46109
P20248	Q13952
P06241	P20810
O95822	Q9UGJ0
O60503	Q13554
Q01968	Q9H0U4
P06702	Q00005
Q6DRA6	Q6UXN9
Q92574	Q9Y243
Q15642	Q9Y2W2
Q06265	Q9Y2L1
O60925	Q14240
O14965	P62136
P52797	Q02763
Q13418	Q16560
P52736	Q13418
P15882	Q9H4E5
P09471	P51681
P49006	Q13315
P31749	Q66LE6
O60306	O60828
P02771	P41235
P42336	P43405
O14746	Q9BUR4
P11532	Q9Y4J8
P26038	Q14242
P42684	Q8IZP0
P04183	Q8IZ69
O95793	P12882
Q15149	Q9H0H5
P27361	Q13873
Q13535	Q149N8
P0CG48	Q15303
Q9H4B7	Q9NY65
O76094	P30480
P35368	Q14344
P43115	P50148
O95786	Q9ULZ3
P15260	P29597
P05113	P14784
P61981	Q14966
Q13526	Q9UKT4
Q13432	Q9NXU5
406892	P42345
P15153	Q9UQB8
P12980	Q8IYD9
P52333	Q92783
P16220	Q9Y6M4
P84103	Q07021
P01100	P53779
28461	Q99856
P84022	Q13042
P62993	Q9BWW9
P40305	P52630
Q13485	Q92793
Q7L2H7	Q9Y4K3
O75159	P42702
Q08043	Q5TCQ9
P08754	P50151
Q07889	Q8N1I0
P58876	Q9P0U4
P68366	Q14204
O43707	P56945
P19793	Q9NPJ4
P30153	Q9NSI5
P61978	Q00987
P01106	P62166
Q93074	Q9NPJ6
Q12824	Q92925
P10619	Q9NSA3
P22694	P48051
O15315	O43502
P12956	P15498
P26010	P50552
O14907	P23511
P55795	Q92620
P47929	Q5MNZ9
P84098	Q00005
O95163	P33240
P35372	Q9HAV0
O75340	Q9H3S7
Q15287	Q8IX12
P08123	P51511
Q68CP9	Q92925
P14672	Q05513
O14497	P04637
Q04771	Q9UF11
Q96B02	Q9UHC7
P36507	P51817
P22736	P28482
P05556	P27701
Q13387	Q96AC6
P35580	Q9Y478
P31946	Q14C86
Q13363	Q9UBG7
406996	P60484
Q86U70	Q9NVW2
P22694	Q07869
P51784	Q9C0C7
P24394	Q9GZX6
P22736	Q15596
P46734	Q96MM3
O96019	P24522
P36873	Q07817
O15143	P59998
P01375	P26651
P54727	Q14203
P62879	Q14451
P13236	P14735
P67870	Q16236
P07550	P63010
P29474	P31751
P32121	Q8NGZ3
P18084	P24043
O95967	Q9H5Z6
P11362	Q9GZP0
Q15024	Q92551
P16520	P35498
P63165	Q9NX05
Q5JWF2	Q96PN6
Q9BYG5	Q9UGM3
P40337	Q96KM6
Q15147	Q9P2W3
O43809	Q9BWH2
P62917	P83731
P62136	Q16821
P05387	Q00653
Q07020	Q9UL18
O60262	P08908
O95096	P78426
Q14457	Q9UQE7
Q08289	Q9UQM7
P18847	Q14103
Q92793	Q92985
P62891	Q07020
P23416	Q9NPR9
406911	P20749
O95977	Q03113
P53355	P84022
Q92900	Q9NPI6
P06734	Q15306
P11940	Q13573
O95168	Q86Y39
O15264	Q13115
O15372	P41091
O00574	P10720
P52564	P60763
P62993	Q9NZQ3
P23508	P62633
Q96AY2	Q96NY9
O43281	Q8N5H7
P63000	Q96QB1
Q05655	Q9H0R8
Q9GZN1	Q9Y265
Q00688	Q13547
O94817	Q13151
P15813	P27824
P30480	P40616
406883	P01111
Q14192	Q8WZ42
P04083	Q13315
P15153	Q86VI3
P01106	Q9UK96
P60484	Q05397
Q13535	Q99426
P07202	P24394
P09874	Q86WJ1
P36873	Q9NY47
Q08945	Q16778
O60684	O95154
Q13698	Q15173
Q99880	Q9C005
P07237	Q99689
P07197	P53778
P31946	Q12802
P00505	P02743
P18146	Q07325
P27824	P28074
O60238	Q9H0R8
P16333	Q9ULW0
Q12929	Q8IZP0
O15371	Q13347
P12830	P28827
P35555	Q08397
P16520	Q01970
P33241	Q9H4B4
P50750	Q4G0J3
P40337	Q13263
P32519	P41182
P51532	Q12824
P07550	P62993
P52565	P55210
P05231	Q99650
P00533	P35070
P23458	Q15464
P24588	P63252
P12814	P18084
P68400	Q14676
P22694	P48544
Q02078	Q96RT1
P17612	P54709
P62256	Q8IZP6
Q13573	Q86U86
O43761	P01106
P30519	Q03701
Q9H422	Q9NQ87
O15287	Q9NPI8
Q9NRR5	Q9Y3C5
P31946	Q96F86
O00221	Q92974
O94885	P12757
O14920	Q13315
Q08050	Q92793
Q92930	Q96QF0
O60262	Q14833
P14778	Q13158
Q13315	Q9Y4K3
P46777	Q9HAU5
P62158	Q13233
P61587	Q8N392
Q01970	Q02763
P37235	P54253
P01106	Q29RF7
P01116	Q12967
P11940	Q15365
P37198	Q9H8Y8
O43432	P52735
Q12933	Q9UI26
P49407	Q14137
P62263	Q96JC1
O94864	Q96BN2
P13232	P78552
P51692	Q9NSE2
P13569	P46934
P05014	Q01344
P43364	Q8IYD9
P98164	Q15700
P10071	P49674
Q16619	Q8N6P7
P01876	P55107
P31152	P36507
P21580	Q14457
Q13573	Q15459
P02768	P07711
P52434	P61218
P04183	Q9UJX2
O60503	P59768
P02545	Q04759
O00221	O60641
P26012	P63261
P61081	P62877
P20226	Q01105
A8MTJ3	P59541
O00487	P54727
Q13151	Q15365
P28566	P63218
P49756	Q00005
P51686	Q9UBD3
O75528	P04637
Q59EK9	Q9BXS5
O76071	P10155
Q96ES7	Q9NR33
Q6VMQ6	Q9BY67
P16220	P17252
406894	P54253
P08069	Q9HCE7
P10747	P27986
P31483	Q12906
P12236	P45880
P14927	P43358
Q14CB8	Q96L33
P05019	P21802
P50991	Q00005
P25100	Q9Y210
O95390	Q96D09
P53567	Q16649
P08648	P12107
P11802	Q9UDX5
P07355	P30480
P08648	P55268
P23508	P23526
P34932	Q06124
Q13535	Q92667
P11021	Q01201
Q13418	Q9H583
P49023	Q14289
Q5JWF2	Q9UP65
P08670	P40763
P24844	P36873
P52597	Q08211
O75095	Q5VTD9
Q13485	Q2M1K9
O75347	Q14164
O00168	P22694
O43187	Q9H0E2
Q13535	Q96RU2
P16520	P34969
P04626	Q92729
O00141	Q16658
P14210	P35916
P40763	P42345
P32121	Q96RB7
P98177	Q08999
P05412	P32519
P01106	Q5U5X0
P53778	P62873
P07332	Q8IZP0
P36873	Q9Y572
P0DI81	Q86SZ2
P62993	Q96GP6
O14610	O43306
O43741	Q16875
P25208	P60709
P22607	Q96P48
P22392	Q12802
Q15459	Q9NRG4
Q13191	Q8N6P7
P35900	Q6PJT7
P00439	P52597
Q13976	Q8TEY5
P11474	P33316
P45880	Q13530
P30876	P38398
P60709	Q96A23
O14807	Q9NZL6
O00487	Q16401
P04222	P62158
P42771	Q9UJX2
P47712	Q09472
O43318	P45983
P15374	Q14CW9
P51965	Q9NVP2
P00167	P99999
C9JDP6	P56880
406885	P01112
P15336	Q8TEY5
P54652	Q99683
Q06330	Q92831
Q71U36	Q9H840
Q9NRX4	Q9Y4K3
Q04206	Q7Z434
P24522	Q6UXH1
P24522	Q00013
P29474	Q9Y243
P05106	Q9NVD7
P35527	Q92844
P25705	P56381
A8MYU2	Q13698
O94761	Q9BRT9
Q07889	Q6WCQ1
P13569	P31483
O95704	Q8NEU8
P12544	P27695
Q06124	Q15116
P82673	Q14197
P15153	P52566
O00161	Q9UKI8
P28221	P50151
P51805	P60763
O43913	O75419
P19878	P47712
P84022	Q9UJY5
P62873	Q14832
O60861	Q9BY11
O95271	Q9NRI5
P01106	Q14209
P01106	P36542
P63104	Q8WZ42
P01889	Q9UBT2
Q15427	Q86XP3
P06748	Q13547
P15880	P20073
P35998	Q15008
P62140	Q12879
442896	P43354
P23945	P32121
P25098	P51679
O14929	P16104
Q9H361	Q9UFF9
Q13370	Q9Y243
P35236	P45984
O43795	Q99759
Q16553	Q969H8
P12956	P27695
O15350	Q9GZV5
P05014	P38484
O14775	P49286
P04156	P10415
P08514	P78509
P19793	Q14686
P60709	Q9H9G7
P41235	Q6Q788
P61077	Q96FW1
Q71U36	Q99595
O43586	Q9Y265
P62195	Q9C000
P60953	Q13177
Q14669	Q6VMQ6
P01137	P35443
P31947	P40818
O75084	O96014
P38405	Q8NGS8
P13612	Q13477
P23246	P78347
P27482	P42858
P0CG48	Q14542
P07437	Q15750
O15397	Q15628
O43521	Q15257
P16333	Q07890
P16671	Q13131
Q00653	Q3ZCQ8
Q08495	Q86YD1
P14416	Q9HAV0
407026	P02461
O77932	Q9H0D6
P17612	P27361
O75578	P46108
Q13526	Q9Y3Q8
P62140	Q9Y6K9
P27707	P78527
P34947	P35372
P12532	P63104
407006	O43521
P10827	Q9NVC6
P0C5Y9	Q16778
P18146	Q15025
P50876	P68036
P49720	Q9Y4K3
P33897	Q9UBJ2
Q8TD19	Q9HC98
O60674	P52333
Q96B02	Q96GF1
Q8WXI9	Q92769
P35544	P62241
Q7Z2G1	Q93077
O96020	Q9UJX2
Q12873	Q99714
P04234	Q8WYR1
P19235	Q8WXH5
P18847	P45984
P42224	P50591
Q13435	Q9Y333
P28065	Q03518
P62873	Q00722
Q96A00	Q9BZL4
Q86UW7	Q96B02
P45984	Q9BPZ7
O14733	P53779
P31689	Q9Y572
Q15291	Q8NEZ4
O60244	P41235
O43508	Q86VB7
P00747	P01024
P04899	P48051
P84022	Q13761
P60709	Q9UKX2
O95400	Q15287
P38646	Q13315
O00501	Q07157
Q96B86	Q96I34
Q16584	Q9Y243
P35913	Q13956
Q01094	Q14457
O15068	Q9NRH1
P36954	P52435
100008587	P53803
Q13526	Q8IY92
Q14164	Q8N5K1
P40238	Q9UBD9
P30457	Q9BUP0
P46108	P78357
Q69YU3	Q9Y5U9
P00488	P20073
P01588	P06400
P01571	P38484
O43242	P62333
Q14164	Q8TCG1
P67870	Q96EB6
O76071	P20618
O60493	P16333
P07910	Q9BUJ2
Q93062	Q9BRR9
P11229	P48736
P31946	Q7L8J4
P40238	Q13007
P10914	P17693
O60869	P21675
P35244	P54132
P49662	Q9P031
P35626	Q8NGS0
P68363	Q00005
P38405	Q8NGK1
O14672	Q99075
P27361	Q05923
P30153	Q96Q15
Q15287	Q16630
Q06323	Q16543
O75444	P02489
P56179	Q13315
Q56P03	Q9NRR5
P22670	Q15797
P20783	Q16620
O75475	P01375
P12544	P12956
O95741	Q16637
P22061	P62993
Q96P20	Q9UNN5
693123	Q00534
O75478	O95990
Q9UL03	Q9Y478
P01834	P02647
P53350	Q8TD16
P05129	Q9NYA1
P35579	Q9BX84
Q96DU9	Q9NY30
P61077	Q969V5
P62993	Q9BQ67
Q00535	Q6UXH1
Q13573	Q14103
Q96BI3	Q99466
Q08211	Q8IX12
406979	O43521
P00533	P49757
Q13087	Q9UET6
Q8IXI1	Q96QB1
P43364	Q15596
O00220	Q15628
Q5JWF2	Q9UK08
O75815	P62273
P13232	Q9HBE5
P49790	Q8IY92
P11215	P48736
Q14164	Q9NPJ3
P08123	P08514
Q8NEM7	Q9H0E3
Q16637	Q9GZT6
Q05193	Q14247
P18074	P32780
P63000	Q9H4E7
O95409	P02649
P35080	P63267
O14920	Q13501
P07355	P40337
Q15759	Q8N5C8
P78545	Q99996
407024	Q9Y6K1
P48051	P62873
O94806	P04049
A6NM03	P32121
P05107	P42338
P12110	P18827
P55157	Q15427
P51617	Q13049
P51677	P80162
P62140	Q13237
P46109	P56199
P17096	P23511
Q9H1A4	Q9UJX5
P04899	P43115
P62993	Q14324
O75578	P22105
P42684	Q02779
P12109	Q05397
P63092	Q8NFM4
P40337	Q9P031
P19838	P34932
P49755	Q9Y2Q3
O75970	P32745
O94972	Q96M61
P48431	P49716
P20340	P30480
O43557	O95407
O75529	Q92830
O95989	Q9NX63
P23508	P41252
P40763	Q13526
Q8WYR1	Q9UK08
P04637	P49674
P36873	Q70SY1
O95793	P15880
O15428	P10636
O75116	Q9BUA6
O60383	P04183
O15530	P00533
P46108	Q8WYR1
P31749	Q9UBK2
P24592	Q9NRR5
P49682	P80162
P16144	Q9Y4G6
O15198	Q16537
P30153	Q13698
O43320	P09619
P14373	P62837
P45984	Q99956
O14529	Q13547
P62805	Q6IE81
P19320	P19878
O94772	Q96I34
Q15714	Q9UBX3
P48645	Q13424
P01106	Q13576
Q15628	Q96B97
Q15759	Q9UK08
P04637	P62877
P60709	Q9H4G0
Q8TEX9	Q9Y2Q3
O43889	Q68CJ9
Q9H0I3	Q9Y2X7
P22415	Q15853
O15479	P39023
P22670	Q99459
Q86WN2	Q8N6P7
P51398	Q9H2G2
P14780	P19875
O75916	P19087
406982	Q14814
P62993	Q92922
P60763	Q92997
6702	Q92995
P62306	Q9Y5J5
O14788	Q9P2H0
Q8WYH8	Q9H5J8
Q13315	Q96M86
O15259	Q14289
Q6AI39	Q99459
P05388	Q99459
O95208	P08069
B2RN74	P32121
Q7Z3C6	Q9UHD2
Q9HB58	Q9NPF4
P27361	Q9UK08
Q13535	Q8TDI0
P03950	P51864
O43734	Q9Y4K3
P23921	P31350
P54253	Q9Y6X8
P09874	P18887
Q15427	Q15811
P18077	P62633
P22694	Q92736
Q12933	Q96CG3
P10826	P48443
P62081	P62701
Q15428	Q96I25
O14920	Q04759
P06239	Q16827
P01137	Q8NER5
P24863	Q00526
P60660	Q9Y6K9
O75381	P14317
P49642	Q8N668
P01111	P08754
O15235	Q5UIP0
P68366	Q96BD8
P01138	Q99523
Q13873	Q13976
P12644	P50458
P01562	P20023
P08910	P18146
P11229	P50148
O43639	Q9NQC3
P62805	Q9H0E9
P14784	P32881
O00144	Q93098
P17544	Q16514
P05412	P37173
P55196	P63261
P55268	Q05397
O60391	P62140
O95347	Q9Y2Q3
Q9UM47	Q9Y2E6
Q05215	Q13469
P08631	P61978
P54259	P98175
O15397	P46060
P01567	Q14626
P46782	P46783
Q5VVX9	Q96BH1
P35354	Q09472
O15198	Q9Y5J3
Q13177	Q9Y2U5
P18847	P51817
P46108	Q8IUG5
Q08050	Q99626
Q15738	Q15800
P07948	P27635
P16520	P42338
O43639	P42768
P13725	Q99062
Q5UIP0	Q9NX09
O00291	O94973
O14639	Q96ED9
P04406	Q9Y490
Q8TAP4	Q96BR9
Q5VTD9	Q9GZT9
P52198	Q96HP0
P68371	Q8NCM8
O60493	P00519
P40933	Q14627
O95433	Q9Y5I2
P51817	Q86YV6
P08047	Q9UBT6
P46379	Q8IZH2
P06753	P08238
P62805	Q15672
P61077	Q96P09
P01375	Q00653
P49675	P58012
P24390	Q8N6T3
P49841	Q05397
Q14197	Q9Y606
O75581	P56703
P61962	Q13627
Q6QNY0	Q8TDH9
P01116	P55196
P35626	Q8NGZ6
Q9BQG0	Q9NX58
P04637	Q9H0Q3
O15527	P07384
P33993	Q9UBD5
O14735	Q6SZW1
P11274	Q9UDY2
O95402	P30876
P62140	Q9P2I0
O95452	P29033
Q02156	Q9H492
P48304	Q6UXH1
O43542	Q92698
O60551	P20073
O75494	Q08170
P06748	P18146
P14415	Q13237
P15514	Q9NRR5
Q16539	Q8NEZ4
O14827	Q9UK08
O95059	Q96B26
P13727	P15976
Q9Y239	Q9Y5V3
P53990	P54253
P05107	P20702
Q9BVJ7	Q9NYL9
P40189	Q9NPF7
P08648	P22105
Q13813	Q9GZR7
P53816	Q9NRR5
P11142	P41220
P15311	Q9NZA1
P67870	Q9BVA1
P22087	Q16611
Q5SXM2	Q92966
O60925	P10589
Q7Z2E3	Q9NRD5
O43837	P51553
P56704	Q9ULV1
P05129	P62873
P42336	P59768
A6NIT4	P08887
P21333	P84022
O43521	P42574
Q13242	Q96SB4
P61586	Q9UNA1
P17612	Q7Z2W7
P04632	Q9C099
P52799	P54760
P15144	P54253
P45984	Q9C0F1
P01236	P26951
406982	P38936
O14746	P42345
P98164	Q9UKG1
P33527	Q86WV6
O15524	P40238
P04150	P09086
Q07890	Q8IV61
P09619	Q92913
A6NIT4	P24394
Q86Y01	Q9UM47
P04637	Q86TM6
P16220	Q9C091
Q14318	Q5T4F4
P62993	Q9BR76
P10720	P51677
P05783	P13987
P11940	Q9NZC7
P07996	Q16610
P35998	Q9BRP4
P14923	P15924
Q6UXL0	Q9UBD9
P03372	P29353
Q13315	Q9BUR4
P35626	Q8NGG5
O15198	P28482
O43889	P17252
P19438	P42677
P13942	Q16832
O94985	Q99767
P00533	P62258
Q13555	Q9UQM7
406921	P78543
O60675	P17544
P00519	P00533
P52735	Q9H0H5
P35998	P43686
O43809	Q14164
Q96DC9	Q9Y4K3
P55854	Q9UBE0
P17612	P46019
P62993	Q9H9L3
P24385	Q96ST3
P00519	Q12979
P41220	P63167
P41235	Q12778
P54920	Q9NQC3
O43583	P06493
P10276	P43354
P50453	Q13432
Q8IUQ4	Q9H2X6
Q15038	Q96HB5
O00144	Q99750
P09132	Q13573
P01236	P48551
P01859	P02768
P22694	P61224
P38432	Q58EX7
P22612	Q02846
Q9NR12	Q9UI14
P53567	P55198
Q9H223	Q9Y6J8
Q07021	Q7Z434
O15264	P16520
P02768	P08709
Q92830	Q9UBG7
Q5UIP0	Q99547
P54619	P54646
P61586	Q8IWW6
P43686	Q14164
P40938	Q13573
Q14790	Q86TL0
Q01130	Q9NRR5
P84095	Q8IWW6
Q5TCY1	Q9H583
O43918	P20700
O14641	Q9H461
P12004	P30041
P35232	P60709
P49716	Q9UBT7
P04049	P07900
O15264	O75582
P41597	Q07325
Q01970	Q02156
Q8N3R9	Q9NPB6
P05230	P38646
Q16659	Q8TAW3
O00144	O00744
O15105	Q9H0M0
P16104	P30041
P16118	Q9UGI9
P62491	Q96EV8
P62847	P62851
P08648	P53708
Q14289	Q9Y277
P27361	Q01892
Q9Y3F4	Q9Y478
O43295	P61587
P12757	Q13219
O96017	Q16254
P31152	Q9H1R3
P08572	Q9HCN6
Q06323	Q92569
P07359	Q8WYR1
P52597	Q9UL18
Q8TCU6	Q9P2W3
O43633	P40818
P63261	Q14164
O43741	P22612
P19235	Q9ULV8
P19784	Q9UKI9
Q04206	Q9Y4K3
O75159	P52333
P12757	Q15796
P46940	P63010
9757	P06241
P32121	Q8NGJ7
P49841	Q6UXH1
P38405	Q8NH42
Q9BWF3	Q9NW64
O14933	Q96EP1
Q8IUX8	Q99962
P49441	P63167
O15379	P0C0S5
Q5VZM2	Q9NQL2
O75608	Q14164
P45985	Q96RU8
P38398	Q13535
P04181	P23508
O60266	P51817
O15392	P98170
Q92542	Q9Y219
Q8IUQ4	Q8NHQ8
Q09028	Q71DI3
P52597	Q99459
Q14749	Q9H8W4
Q92985	Q9UHD2
P01106	Q13610
P29475	Q16849
P46094	Q07325
P40197	P48736
O00141	P16220
O94868	Q96JH7
P01106	Q9UPT9
Q12955	Q13464
P17706	P42224
P41091	P55884
P30519	Q15047
Q15003	Q9BPX3
O95503	P51784
P04637	Q8N726
O76071	Q8N1F7
407048	Q8WY64
O00418	P05129
P08670	Q9UI14
O14519	O76071
P08670	P14136
P54253	Q9BQY4
P23258	Q6NZ67
P52597	Q9BWF3
O15379	Q99878
P60866	P62081
P63165	Q9P0U3
P28482	Q13873
P50616	Q13485
Q13769	Q9Y3C6
P00519	Q8IZD9
P62745	Q7Z5H3
P38405	Q8NGL9
Q9NWV8	Q9NXR7
P01112	Q15349
P05060	Q86YV5
P62714	Q9Y4K3
P05556	P24821
O43543	Q06609
P24941	Q99728
Q08211	Q92956
Q08462	Q5JWF2
P01100	Q13485
Q7L190	Q9BX70
P01374	Q92956
406907	P24941
P38936	Q92466
P31749	Q16656
Q13315	Q8WZ42
Q14669	Q9NYQ7
Q14197	Q96QE5
Q16236	Q16621
O95398	Q15759
O00217	O95178
O95967	Q9BQY4
O75529	P16104
Q13642	Q9Y478
P23443	Q92934
Q16629	Q9BUJ2
P27448	P63104
Q14126	Q92542
P35580	Q13177
Q63ZY3	Q9Y6Q9
P18848	Q9NRI5
O75330	Q9ULW0
P51617	Q9BUZ4
Q14626	Q9HBE4
P17028	Q13432
Q6ZS17	Q9GZQ8
P10415	Q14318
O00217	O95298
P62873	Q13153
P52272	Q9BWF3
Q9NR96	Q9NX58
O00585	P51677
P08107	P53041
P36578	Q92597
P52564	P53778
28934	P28749
P18846	Q6UUV9
P62993	Q07666
P10415	Q03060
P40763	Q13263
Q13485	Q9NRA8
Q13155	Q9H0B6
P06241	P23760
P01133	P35968
P04843	Q92782
Q01094	Q9NZJ0
Q6PI98	Q8NBZ0
P55199	Q8IXJ6
P61077	Q86Y13
Q12840	Q15811
P62829	Q9Y572
Q14566	Q7L590
O43524	Q9HBY8
P08238	Q9Y6K9
P01574	P48551
P31749	P41279
P62993	P78524
P04222	Q8NHL6
P08637	P29353
Q15853	Q9NZT1
P00519	Q14191
P16333	Q8NFW9
P63104	Q9H1R3
693235	P49918
P49368	P60510
O43242	P51587
P15121	P55345
P61978	Q08170
Q9HAW4	Q9Y297
